loss,psnr,SSIM,val_loss,val_psnr,val_SSIM
0.4632836580276489,24.88909912109375,0.7495254278182983,0.46746549010276794,22.656335830688477,0.6159381866455078
0.4627513587474823,25.023664474487305,0.7542761564254761,0.4634265899658203,22.670669555664062,0.6166149377822876
0.46457239985466003,24.9677734375,0.7561688423156738,0.457816481590271,22.85052490234375,0.6123988628387451
0.4582670331001282,24.939355850219727,0.757228672504425,0.4601430892944336,22.966571807861328,0.6201274394989014
0.4605802893638611,24.990886688232422,0.7584989070892334,0.4606054127216339,22.945785522460938,0.6203970909118652
0.4557311236858368,25.004650115966797,0.7585580945014954,0.4613136649131775,23.115476608276367,0.6282553672790527
0.4563175439834595,25.068445205688477,0.7626509666442871,0.4598775804042816,23.19752311706543,0.6248968839645386
0.46160098910331726,25.08754539489746,0.7662891745567322,0.457341730594635,23.264789581298828,0.6297785043716431
0.4637974202632904,25.1052303314209,0.7669745683670044,0.46958649158477783,23.207189559936523,0.63336181640625
0.4651307165622711,25.09254264831543,0.761919379234314,0.46403783559799194,23.482826232910156,0.6350913047790527
0.461281955242157,25.2442569732666,0.7732465863227844,0.4540681838989258,23.518766403198242,0.6330262422561646
0.4548580050468445,25.31095314025879,0.7766139507293701,0.4672890603542328,23.508054733276367,0.635701596736908
0.45886120200157166,25.359699249267578,0.7779847383499146,0.4631134867668152,23.70326042175293,0.6387073993682861
0.4605761766433716,25.350053787231445,0.7766593098640442,0.45852231979370117,23.794355392456055,0.6405411958694458
0.4627877473831177,25.3762264251709,0.7796512246131897,0.4577983021736145,23.86383056640625,0.6470024585723877
0.45974329113960266,25.27317237854004,0.7763001322746277,0.46156033873558044,23.977495193481445,0.6570418477058411
0.460443377494812,25.306102752685547,0.7794615030288696,0.4687914252281189,23.912242889404297,0.661251425743103
0.45834773778915405,25.507476806640625,0.7833150029182434,0.4567890763282776,24.087987899780273,0.6613062024116516
0.4602840840816498,25.392526626586914,0.7791202664375305,0.4600410461425781,24.14779281616211,0.6649497747421265
0.4599020779132843,25.565841674804688,0.7883804440498352,0.4641617238521576,24.22028160095215,0.6665045619010925
0.4634470045566559,25.529064178466797,0.788474977016449,0.4588470160961151,24.33237075805664,0.6715261936187744
0.46057403087615967,25.553268432617188,0.7890826463699341,0.4564535319805145,24.421222686767578,0.6701518297195435
0.45624953508377075,25.511722564697266,0.783437192440033,0.46016666293144226,24.38481903076172,0.6820505857467651
0.4575061798095703,25.542306900024414,0.7854354381561279,0.4677145779132843,24.452003479003906,0.6846792697906494
0.4622286856174469,25.47014808654785,0.7866587042808533,0.46177399158477783,24.52469253540039,0.6808873414993286
0.46021538972854614,25.52707862854004,0.7904687523841858,0.45794805884361267,24.681747436523438,0.6788023114204407
0.4619752764701843,25.503742218017578,0.7890915274620056,0.4582584798336029,24.75965118408203,0.6850285530090332
0.45762407779693604,25.606159210205078,0.7929154634475708,0.4650537669658661,24.630672454833984,0.6907057762145996
0.4622580111026764,25.610427856445312,0.7954789400100708,0.4594123065471649,24.644134521484375,0.698817789554596
0.45717260241508484,25.843786239624023,0.7986476421356201,0.4605502784252167,24.7856502532959,0.7017804384231567
0.45734959840774536,25.626178741455078,0.7962030172348022,0.4598722755908966,24.890151977539062,0.6995846629142761
0.4620681405067444,25.708751678466797,0.796065628528595,0.4544827342033386,24.878005981445312,0.700260579586029
0.4621596336364746,25.81064224243164,0.8009645342826843,0.459624707698822,24.907188415527344,0.709484338760376
0.460310161113739,25.74326515197754,0.8010015487670898,0.45926809310913086,25.08916473388672,0.7176300883293152
0.45967966318130493,25.779521942138672,0.8005682229995728,0.45844772458076477,24.941898345947266,0.7204256057739258
0.4590843915939331,25.872760772705078,0.8043184280395508,0.46695008873939514,25.113296508789062,0.7247862815856934
0.4619915187358856,25.753732681274414,0.8042753338813782,0.4610358774662018,25.269954681396484,0.7261530160903931
0.45911675691604614,25.707324981689453,0.8038033246994019,0.4584403336048126,25.300251007080078,0.7200465202331543
0.4604305624961853,25.893951416015625,0.8015676736831665,0.4533821940422058,25.329513549804688,0.7235925793647766
0.4578631520271301,25.92166519165039,0.8058612942695618,0.45843398571014404,25.330219268798828,0.7332242727279663
0.4595264196395874,25.95197105407715,0.8075345754623413,0.46982213854789734,25.305679321289062,0.7378039956092834
0.4579921066761017,26.004074096679688,0.8078113794326782,0.4613012671470642,25.290966033935547,0.743148148059845
0.4615989327430725,26.024837493896484,0.8075620532035828,0.4585903286933899,25.411684036254883,0.7408679723739624
0.4591113328933716,25.89812660217285,0.8049663305282593,0.4607992470264435,25.515029907226562,0.7431243658065796
0.4620938003063202,26.015727996826172,0.80970299243927,0.4640446901321411,25.576492309570312,0.7454162240028381
0.4636562764644623,25.92024803161621,0.8087731599807739,0.45653125643730164,25.627986907958984,0.7473608255386353
0.4568846821784973,26.022090911865234,0.8131187558174133,0.4562963545322418,25.614145278930664,0.7458221912384033
0.455294132232666,26.092782974243164,0.8125100135803223,0.4651639759540558,25.54738426208496,0.7511767148971558
0.46031683683395386,26.04585838317871,0.8127646446228027,0.4607764780521393,25.47336196899414,0.7601605653762817
0.460382342338562,25.933847427368164,0.8161300420761108,0.45536598563194275,25.579524993896484,0.7631224393844604
0.46223005652427673,26.05210304260254,0.8147799372673035,0.4550919532775879,25.667367935180664,0.7613117098808289
0.45733585953712463,26.07772445678711,0.8152205348014832,0.46361735463142395,25.391427993774414,0.7641189098358154
0.4635864198207855,26.043746948242188,0.8172189593315125,0.4617500901222229,25.499717712402344,0.762029767036438
0.4586917459964752,26.144420623779297,0.8157632946968079,0.45855408906936646,25.560245513916016,0.7687413692474365
0.45425647497177124,25.94671630859375,0.813075065612793,0.45838820934295654,25.601428985595703,0.773108959197998
0.45826470851898193,26.1170711517334,0.8187899589538574,0.4573467969894409,25.76089096069336,0.7765429615974426
0.46367332339286804,26.01714515686035,0.8142272233963013,0.4619603753089905,25.92275619506836,0.7771880626678467
0.46230873465538025,26.07382583618164,0.8170199394226074,0.46108824014663696,25.886608123779297,0.7726544141769409
0.46087366342544556,26.216787338256836,0.8184987306594849,0.45867156982421875,25.795856475830078,0.7759332060813904
0.45813944935798645,26.134807586669922,0.8192077875137329,0.4614776074886322,26.01006317138672,0.7817378044128418
0.45915576815605164,26.217504501342773,0.8203274011611938,0.4543154239654541,25.91153907775879,0.7874571084976196
0.45648255944252014,26.099334716796875,0.8184112310409546,0.45615875720977783,25.684165954589844,0.7884155511856079
0.46088725328445435,26.11956787109375,0.81768798828125,0.4577473998069763,25.768447875976562,0.7904276251792908
0.4624995291233063,25.89255142211914,0.8170185089111328,0.4603441655635834,25.461021423339844,0.7882723808288574
0.4606795608997345,26.016094207763672,0.8184564709663391,0.4635787606239319,25.790611267089844,0.7916882634162903
0.4552994668483734,26.050777435302734,0.8202358484268188,0.46150916814804077,25.703853607177734,0.7927892208099365
0.460114985704422,26.07322120666504,0.8195980191230774,0.45781102776527405,25.884775161743164,0.7954131960868835
0.4615256190299988,26.126001358032227,0.8222569227218628,0.4626525938510895,25.85477066040039,0.7927080392837524
0.4614553153514862,26.114608764648438,0.8220906257629395,0.4637767970561981,26.038616180419922,0.7992598414421082
0.46124067902565,26.282154083251953,0.8240917325019836,0.45748260617256165,26.128971099853516,0.7984750270843506
0.45733144879341125,26.31276512145996,0.8250530362129211,0.4609624445438385,26.13726043701172,0.7985680103302002
0.4583873748779297,26.284210205078125,0.8252464532852173,0.462640643119812,26.164566040039062,0.8010345697402954
0.45833462476730347,26.267547607421875,0.8237093091011047,0.461805135011673,26.19666862487793,0.804253339767456
0.45889174938201904,26.310565948486328,0.8259040713310242,0.454544335603714,26.14960479736328,0.8012770414352417
0.4640452265739441,26.234500885009766,0.8254731297492981,0.4518253207206726,26.00473976135254,0.8046823740005493
0.4559895098209381,26.264850616455078,0.8261615633964539,0.4637649655342102,26.14044189453125,0.8030723333358765
0.46260055899620056,26.3386287689209,0.826937198638916,0.46132931113243103,26.168743133544922,0.8057173490524292
0.4588930308818817,26.378860473632812,0.8270062208175659,0.45540931820869446,26.277294158935547,0.8093743324279785
0.4556707739830017,26.355876922607422,0.8272103071212769,0.4586034119129181,26.259647369384766,0.8089160919189453
0.45907437801361084,26.321674346923828,0.8258105516433716,0.4592827260494232,26.291763305664062,0.8092312812805176
0.4642411768436432,26.32855796813965,0.8275554776191711,0.4607751667499542,26.303953170776367,0.8124852180480957
0.4618963599205017,26.419452667236328,0.8271704912185669,0.45744532346725464,26.123611450195312,0.8106255531311035
0.4573359191417694,26.306447982788086,0.8284573554992676,0.4558980464935303,26.291763305664062,0.8098886013031006
0.45352134108543396,26.299785614013672,0.8276300430297852,0.46790122985839844,26.279314041137695,0.8124333024024963
0.4628266394138336,26.410114288330078,0.8308619260787964,0.45852547883987427,26.262008666992188,0.8118384480476379
0.4608268737792969,26.47699546813965,0.8312528729438782,0.45889005064964294,26.28705596923828,0.8142348527908325
0.46062570810317993,26.325969696044922,0.8292949795722961,0.4576992392539978,26.33670997619629,0.812954306602478
0.46009790897369385,26.437854766845703,0.8313961029052734,0.45392894744873047,26.32378387451172,0.8169870376586914
0.4591585695743561,26.370624542236328,0.8322242498397827,0.462539941072464,26.359359741210938,0.8168294429779053
0.4556041359901428,26.39031410217285,0.830506443977356,0.45843571424484253,26.39164924621582,0.816609263420105
0.45815038681030273,26.392578125,0.8285160064697266,0.45821547508239746,26.402339935302734,0.8177963495254517
0.4615452289581299,26.32082748413086,0.8321220278739929,0.4620331823825836,26.404998779296875,0.8205726146697998
0.46487319469451904,26.527629852294922,0.8338823318481445,0.46400687098503113,26.415435791015625,0.8206206560134888
0.4629386067390442,26.543285369873047,0.8340131640434265,0.46055254340171814,26.416419982910156,0.8184927701950073
0.4570903480052948,26.492847442626953,0.8346830606460571,0.45494556427001953,26.425331115722656,0.820002019405365
0.4557563066482544,26.393260955810547,0.8320018649101257,0.4603453576564789,26.428226470947266,0.8232731223106384
0.4567245841026306,26.385604858398438,0.83173006772995,0.4638615846633911,26.382465362548828,0.8204405307769775
0.45842376351356506,26.365081787109375,0.8329103589057922,0.4561232030391693,26.349647521972656,0.8226451277732849
0.46391022205352783,26.301477432250977,0.8313651084899902,0.45218127965927124,26.45597267150879,0.8226944208145142
0.4564186632633209,26.39911460876465,0.8343202471733093,0.4627992510795593,26.32931137084961,0.8259239196777344
0.46060603857040405,26.45415687561035,0.8321811556816101,0.46231576800346375,26.4093074798584,0.8220372200012207
0.45937278866767883,26.425479888916016,0.837100625038147,0.4588214159011841,26.42471694946289,0.8241133093833923
0.46012893319129944,26.376266479492188,0.8346103429794312,0.4592219889163971,26.43939971923828,0.8234360218048096
0.46075519919395447,26.443584442138672,0.8326679468154907,0.4567796587944031,26.48751449584961,0.824622392654419
0.4602111279964447,26.652313232421875,0.8392053842544556,0.4588685631752014,26.414241790771484,0.8276996612548828
0.4592028856277466,26.403133392333984,0.8354719281196594,0.45374804735183716,26.367380142211914,0.8252640962600708
0.457410603761673,26.476165771484375,0.8376917839050293,0.4571188986301422,26.464101791381836,0.8280541896820068
0.45555293560028076,26.546722412109375,0.836584210395813,0.46841931343078613,26.433692932128906,0.8250174522399902
0.4633413255214691,26.535058975219727,0.8353925943374634,0.4587651491165161,26.510221481323242,0.8269392848014832
0.4626495838165283,26.490421295166016,0.8365462422370911,0.4609420597553253,26.409353256225586,0.8279452323913574
0.462278813123703,26.51433753967285,0.8399587869644165,0.458192378282547,26.480464935302734,0.8280386328697205
0.4573814570903778,26.456493377685547,0.8376720547676086,0.4564770460128784,26.48049545288086,0.8283860683441162
0.45762065052986145,26.665569305419922,0.8400111198425293,0.46027690172195435,26.45008087158203,0.8283690214157104
0.45433351397514343,26.468120574951172,0.83655846118927,0.4590364992618561,26.562528610229492,0.8289545774459839
0.45795032382011414,26.5671329498291,0.8395622968673706,0.46136853098869324,26.463233947753906,0.8278343081474304
0.4615311920642853,26.546092987060547,0.8359481692314148,0.45868465304374695,26.541168212890625,0.831128716468811
0.46417900919914246,26.45755386352539,0.8377089500427246,0.4590153694152832,26.542503356933594,0.8312815427780151
0.46226727962493896,26.621814727783203,0.8412669897079468,0.4607042372226715,26.57984161376953,0.8301917910575867
0.4580574035644531,26.61629295349121,0.8413845300674438,0.4581983685493469,26.54894256591797,0.8303617835044861
0.45868438482284546,26.5296688079834,0.8394953608512878,0.46298304200172424,26.49808120727539,0.8303244113922119
0.4592469036579132,26.478511810302734,0.838476836681366,0.45972681045532227,26.567298889160156,0.8300130367279053
0.45560646057128906,26.557315826416016,0.8404842615127563,0.4541841447353363,26.544757843017578,0.8320604562759399
0.4585675001144409,26.429183959960938,0.8367820978164673,0.4506341516971588,26.60796356201172,0.832369327545166
0.45670846104621887,26.549280166625977,0.8408624529838562,0.4639987349510193,26.58512306213379,0.8307159543037415
0.46408137679100037,26.543893814086914,0.8425609469413757,0.46939265727996826,26.503612518310547,0.8331855535507202
0.4609616696834564,26.597949981689453,0.8410977125167847,0.4597524106502533,26.510276794433594,0.8313015699386597
0.458557665348053,26.52840805053711,0.8413931131362915,0.45748966932296753,26.640766143798828,0.8341975808143616
0.4601972997188568,26.515243530273438,0.8410384058952332,0.45585426688194275,26.51221466064453,0.8332326412200928
0.46136748790740967,26.619876861572266,0.8437172174453735,0.4624895453453064,26.564563751220703,0.8352469205856323
0.460794597864151,26.560348510742188,0.8423480987548828,0.4527641236782074,26.581390380859375,0.8351374864578247
0.4575788974761963,26.551158905029297,0.8438794016838074,0.4536114037036896,26.654163360595703,0.835273027420044
0.4544247090816498,26.648208618164062,0.8451375961303711,0.46643325686454773,26.61879539489746,0.8352195024490356
0.4603695273399353,26.620248794555664,0.8433926701545715,0.45674195885658264,26.658187866210938,0.8333454132080078
0.45908528566360474,26.627147674560547,0.8426085710525513,0.4534671902656555,26.672826766967773,0.8349267244338989
0.46102407574653625,26.612751007080078,0.841424822807312,0.4578753709793091,26.665760040283203,0.8339429497718811
0.4599612057209015,26.600387573242188,0.8435553312301636,0.462608277797699,26.673643112182617,0.8350527286529541
0.46308887004852295,26.673583984375,0.845169186592102,0.46242597699165344,26.674728393554688,0.8335444331169128
0.4578615427017212,26.703882217407227,0.8422625660896301,0.46155351400375366,26.688148498535156,0.8367065191268921
0.4578707814216614,26.814960479736328,0.8434721231460571,0.4587549865245819,26.682741165161133,0.8351929187774658
0.45800331234931946,26.803630828857422,0.8462631106376648,0.46027693152427673,26.659507751464844,0.8369565010070801
0.4612734019756317,26.716629028320312,0.8461945652961731,0.45839402079582214,26.697744369506836,0.8365735411643982
0.4608463943004608,26.653228759765625,0.8470386266708374,0.4598953425884247,26.69087791442871,0.8356441259384155
0.45702695846557617,26.74350929260254,0.843852162361145,0.4621879756450653,26.67847442626953,0.8366426229476929
0.45972520112991333,26.6335506439209,0.8435042500495911,0.4586636424064636,26.722152709960938,0.8377121686935425
0.460072785615921,26.677505493164062,0.8444558382034302,0.4608900249004364,26.677501678466797,0.8361796140670776
0.45825421810150146,26.63979148864746,0.8432564735412598,0.4567027986049652,26.73102569580078,0.838530421257019
0.4618138074874878,26.781505584716797,0.8458156585693359,0.45033133029937744,26.670082092285156,0.8368985652923584
0.45613256096839905,26.62886619567871,0.8451157808303833,0.45971912145614624,26.71937370300293,0.8387482166290283
0.4592422842979431,26.728445053100586,0.8460468053817749,0.4613666832447052,26.606828689575195,0.8367893695831299
0.4565894603729248,26.720245361328125,0.8478628396987915,0.46143126487731934,26.70473861694336,0.8386744856834412
0.45943138003349304,26.7810115814209,0.8468976020812988,0.45912161469459534,26.67593765258789,0.8399943113327026
0.46304574608802795,26.75838851928711,0.8466324806213379,0.459322065114975,26.69508934020996,0.8395401239395142
0.4631071984767914,26.707386016845703,0.8463059663772583,0.4671317934989929,26.742786407470703,0.8394583463668823
0.46231845021247864,26.673717498779297,0.8463430404663086,0.45607057213783264,26.68362808227539,0.8379372358322144
0.458440363407135,26.68522071838379,0.8465934991836548,0.45143964886665344,26.705699920654297,0.8382987976074219
0.4521012604236603,26.60148048400879,0.8435940742492676,0.46142974495887756,26.716163635253906,0.8407138586044312
0.45534589886665344,26.69757652282715,0.846998393535614,0.4565495550632477,26.73843765258789,0.8415080308914185
0.45840004086494446,26.83272933959961,0.8489059209823608,0.45489779114723206,26.720680236816406,0.8385174870491028
0.46274712681770325,26.651866912841797,0.8466130495071411,0.457831472158432,26.674802780151367,0.8384902477264404
0.46200311183929443,26.76637840270996,0.847223162651062,0.46439096331596375,26.640058517456055,0.8413333892822266
0.4649352431297302,26.66475486755371,0.8469507098197937,0.46611618995666504,26.65796661376953,0.8394311666488647
0.45772674679756165,26.910633087158203,0.8488755226135254,0.45464855432510376,26.68703842163086,0.8424311876296997
0.4569650888442993,26.815093994140625,0.8480755090713501,0.45660024881362915,26.74605369567871,0.8420889377593994
0.457165390253067,26.7200870513916,0.8499895334243774,0.46318838000297546,26.711055755615234,0.8432043790817261
0.4632992148399353,26.7218017578125,0.8489290475845337,0.45643508434295654,26.750003814697266,0.8425949215888977
0.46008092164993286,26.740901947021484,0.8483505249023438,0.4577599763870239,26.678245544433594,0.8443730473518372
0.4540095031261444,26.818248748779297,0.8505046963691711,0.46062329411506653,26.74070930480957,0.8424865007400513
0.45679399371147156,26.72772789001465,0.84904944896698,0.4670105576515198,26.725597381591797,0.8416619896888733
0.4632874131202698,26.723194122314453,0.8482847213745117,0.4618038833141327,26.81145668029785,0.8429439663887024
0.45892664790153503,26.68877601623535,0.8495696783065796,0.4563053548336029,26.759965896606445,0.8442586660385132
0.46236172318458557,26.628864288330078,0.8478450775146484,0.4560580551624298,26.788278579711914,0.8430110216140747
0.45853686332702637,26.781383514404297,0.850859522819519,0.45835262537002563,26.74852752685547,0.8425890803337097
0.46144312620162964,26.78082847595215,0.8500469923019409,0.4576140344142914,26.74118423461914,0.84449303150177
0.4553186893463135,26.820953369140625,0.8511015772819519,0.4566986858844757,26.820899963378906,0.8447089195251465
0.45473581552505493,26.843618392944336,0.849779486656189,0.45651763677597046,26.841899871826172,0.8452085256576538
0.4614886939525604,26.829227447509766,0.8538352847099304,0.4560902416706085,26.832107543945312,0.8456753492355347
0.46260449290275574,26.80511474609375,0.8508917093276978,0.4646451473236084,26.83679962158203,0.8450775742530823
0.46319541335105896,27.02078628540039,0.8537589907646179,0.460196316242218,26.81049919128418,0.8455893397331238
0.4597349762916565,26.87091064453125,0.8522531390190125,0.4548950493335724,26.803600311279297,0.8441879749298096
0.4551064968109131,26.60933494567871,0.846686840057373,0.4627317190170288,26.853195190429688,0.8463525772094727
0.45762115716934204,26.80242919921875,0.8510038256645203,0.4618980288505554,26.856159210205078,0.8458833694458008
0.46067383885383606,26.699462890625,0.8532716035842896,0.45750853419303894,26.832229614257812,0.8461765646934509
0.46206194162368774,26.678808212280273,0.8491883277893066,0.45467880368232727,26.815074920654297,0.8473480939865112
0.4572467803955078,26.827045440673828,0.8500383496284485,0.4568142890930176,26.86134147644043,0.8459115028381348
0.4570416212081909,26.875911712646484,0.8527938723564148,0.4653584659099579,26.81220245361328,0.8471853137016296
0.4589604437351227,26.76349449157715,0.8509470224380493,0.4602815806865692,26.822769165039062,0.8464306592941284
0.46282005310058594,26.771799087524414,0.8509714007377625,0.4593645930290222,26.846969604492188,0.8480625152587891
0.4580327272415161,26.849802017211914,0.8517360687255859,0.46154892444610596,26.889026641845703,0.8485069274902344
0.4621712863445282,26.88665771484375,0.852800190448761,0.4585842192173004,26.87967300415039,0.8471968173980713
0.4602501690387726,26.84015464782715,0.8519988059997559,0.4552670419216156,26.89815330505371,0.8473430871963501
0.4543934166431427,26.85590171813965,0.8538090586662292,0.45563188195228577,26.899185180664062,0.8479959964752197
0.45507875084877014,26.74599266052246,0.8519818186759949,0.46535858511924744,26.89040756225586,0.8484749794006348
0.4617857038974762,26.814661026000977,0.8510884046554565,0.460477352142334,26.892375946044922,0.8454524874687195
0.46159061789512634,26.901824951171875,0.8523295521736145,0.46013885736465454,26.881004333496094,0.8491981029510498
0.4634566605091095,26.809926986694336,0.8530168533325195,0.4575943946838379,26.87249183654785,0.8467344641685486
0.4578690528869629,26.849567413330078,0.8529585599899292,0.4620620906352997,26.912893295288086,0.8496890068054199
0.46194198727607727,27.003488540649414,0.8552082180976868,0.45963990688323975,26.87340545654297,0.8496019840240479
0.4557216763496399,26.89788246154785,0.8557388186454773,0.4549766182899475,26.848575592041016,0.849093496799469
0.45371535420417786,26.816776275634766,0.8533935546875,0.4580264091491699,26.908721923828125,0.8500703573226929
0.46065208315849304,26.967172622680664,0.8534932136535645,0.4508335292339325,26.85907745361328,0.8484559655189514
0.4610430598258972,26.8920841217041,0.8545514345169067,0.45775237679481506,26.89208221435547,0.8494352698326111
0.45975497364997864,26.95199203491211,0.8545209765434265,0.4598890542984009,26.862728118896484,0.8505417108535767
0.46072620153427124,26.94045639038086,0.8549326658248901,0.4566689431667328,26.931373596191406,0.8506851196289062
0.4594181776046753,26.887409210205078,0.8525372743606567,0.46637681126594543,26.854557037353516,0.851011335849762
0.460669606924057,26.9139404296875,0.8551672697067261,0.45793893933296204,26.944639205932617,0.8520185351371765
0.45674657821655273,26.864389419555664,0.856177031993866,0.45602843165397644,26.926084518432617,0.8508270978927612
0.45996248722076416,26.86703109741211,0.8528764843940735,0.45433706045150757,26.920381546020508,0.8504300117492676
0.4594844579696655,26.982839584350586,0.8550275564193726,0.45947033166885376,26.899160385131836,0.8503026962280273
0.46016016602516174,26.89501953125,0.8537983894348145,0.46895933151245117,26.93780517578125,0.8502386808395386
0.457658588886261,26.89385986328125,0.8545199632644653,0.46202462911605835,26.876203536987305,0.8516603708267212
0.4607927203178406,26.79825210571289,0.8551128506660461,0.4567561745643616,26.86440658569336,0.849713921546936
0.4585007131099701,26.933185577392578,0.8533625602722168,0.4618455171585083,26.792678833007812,0.8487755656242371
0.4611513614654541,26.705753326416016,0.8534858822822571,0.4615427851676941,26.87268829345703,0.8522918224334717
0.4605926275253296,26.83597183227539,0.8559966087341309,0.4534517526626587,26.93614959716797,0.8521174192428589
0.45586276054382324,26.865093231201172,0.8546862602233887,0.45882102847099304,26.946720123291016,0.8525024056434631
0.456472784280777,26.86147689819336,0.8564010858535767,0.46357908844947815,26.900150299072266,0.852281928062439
0.4595894515514374,26.893890380859375,0.8552930951118469,0.46129608154296875,26.758623123168945,0.8508036136627197
0.45980533957481384,26.931005477905273,0.8576580286026001,0.4541725814342499,26.885103225708008,0.8525612354278564
0.46274131536483765,26.843002319335938,0.8554932475090027,0.4532570242881775,26.966083526611328,0.8524302244186401
0.4564817249774933,26.766088485717773,0.8536016345024109,0.4642818570137024,26.98593521118164,0.8529257774353027
0.46353933215141296,26.965063095092773,0.8552715182304382,0.4601912200450897,26.98941421508789,0.8532232642173767
0.45891112089157104,27.01540184020996,0.8576242327690125,0.4594075083732605,26.978595733642578,0.8532884120941162
0.4558056592941284,26.9871826171875,0.8573805093765259,0.46038755774497986,26.962135314941406,0.8531343936920166
0.4586664140224457,26.8922176361084,0.857674241065979,0.45512908697128296,26.971332550048828,0.8536622524261475
0.4617253541946411,26.979507446289062,0.8570924997329712,0.46064314246177673,26.936382293701172,0.8541996479034424
0.46140187978744507,26.939599990844727,0.8580522537231445,0.4569486975669861,26.99074935913086,0.8538786172866821
0.4572486877441406,26.95047378540039,0.8552271723747253,0.4544592499732971,26.891990661621094,0.8511254787445068
0.45540356636047363,26.88119125366211,0.8565293550491333,0.46092650294303894,26.918466567993164,0.8545762300491333
