loss,acc,val_loss,val_acc
0.18324078619480133,0.39774182438850403,0.12383206188678741,0.3597736358642578
0.09518798440694809,0.5568200349807739,0.09075525403022766,0.4782373905181885
0.07072681933641434,0.6099351048469543,0.0814274251461029,0.519134521484375
0.06162507086992264,0.6229193210601807,0.08035476505756378,0.545525312423706
0.05796211212873459,0.6485782861709595,0.07770336419343948,0.5792115926742554
0.05469458922743797,0.6460727453231812,0.07131597399711609,0.552681028842926
0.05126776918768883,0.6689099073410034,0.07314935326576233,0.612816572189331
0.04936585947871208,0.6691721677780151,0.0694132000207901,0.6226150393486023
0.04653308540582657,0.6895167231559753,0.06832185387611389,0.6347154974937439
0.045989491045475006,0.680316686630249,0.06711582094430923,0.6246090531349182
0.04829759895801544,0.6969323754310608,0.06767217069864273,0.6490995287895203
0.04637890309095383,0.6917686462402344,0.06187688931822777,0.5320940017700195
0.045849066227674484,0.6873025298118591,0.062492404133081436,0.5463050603866577
0.044027216732501984,0.6964496970176697,0.0612630695104599,0.6087783575057983
0.041857585310935974,0.6929146647453308,0.05903055891394615,0.670390248298645
0.040790166705846786,0.72142493724823,0.05939914658665657,0.6837435364723206
0.03967919945716858,0.7225275635719299,0.05702126398682594,0.6847220063209534
0.03990662470459938,0.7103193402290344,0.05700403079390526,0.6837149262428284
0.03993237391114235,0.7108753323554993,0.054381851106882095,0.6907365322113037
0.03953973948955536,0.7273000478744507,0.053259000182151794,0.6657182574272156
0.039285872131586075,0.7093775868415833,0.05388009175658226,0.7034838795661926
0.037753697484731674,0.7406291961669922,0.05124296620488167,0.6317015886306763
0.03810007497668266,0.7135342955589294,0.05177617073059082,0.7034768462181091
0.03709276393055916,0.7285730838775635,0.05036303028464317,0.6932711601257324
0.037587735801935196,0.7413939237594604,0.053015176206827164,0.6853183507919312
0.038286808878183365,0.7249923944473267,0.0509784072637558,0.6975603103637695
0.03675726428627968,0.7396687865257263,0.04891194403171539,0.6742714047431946
0.03504820168018341,0.7570026516914368,0.04876764491200447,0.6920062303543091
0.03599165380001068,0.7461169362068176,0.05047987028956413,0.6988440752029419
0.03706054016947746,0.7521421909332275,0.046337734907865524,0.6711938381195068
0.03608880937099457,0.726556658744812,0.0467575304210186,0.6983585953712463
0.03552807867527008,0.7448869347572327,0.04662840813398361,0.7012970447540283
0.03491498902440071,0.7502698302268982,0.045539721846580505,0.6929749846458435
0.03476833924651146,0.7417970299720764,0.04668579623103142,0.7081081867218018
0.0346374474465847,0.7544308304786682,0.04582298547029495,0.6921125054359436
0.03474550321698189,0.7605202198028564,0.045305926352739334,0.7068862318992615
0.03436079993844032,0.7492459416389465,0.04421277716755867,0.6813367605209351
0.03385929763317108,0.7526578307151794,0.04382507875561714,0.7118335366249084
0.03482519090175629,0.7671299576759338,0.04395267739892006,0.6725267767906189
0.03648785874247551,0.7346708178520203,0.046088192611932755,0.6787810921669006
0.0345785915851593,0.7574074864387512,0.04307464510202408,0.6588946580886841
0.03241688013076782,0.7697265148162842,0.04296591505408287,0.6658939719200134
0.03257991746068001,0.7634838819503784,0.045755237340927124,0.7050550580024719
0.03320804610848427,0.7546573877334595,0.04312579706311226,0.6888535618782043
0.03213918209075928,0.7770794630050659,0.042349956929683685,0.6752960681915283
0.03277299553155899,0.7526533007621765,0.042065173387527466,0.7022974491119385
0.03240246698260307,0.7636001706123352,0.04110842943191528,0.6606936454772949
0.032068539410829544,0.762786328792572,0.03960651531815529,0.7241004705429077
0.03190102428197861,0.7822615504264832,0.04005897045135498,0.6735474467277527
0.03106200136244297,0.7779709100723267,0.03893478214740753,0.7132079601287842
