loss,acc,val_loss,val_acc
0.028583550825715065,0.803661048412323,0.02920929715037346,0.8526932001113892
0.028883080929517746,0.7878677248954773,0.029509223997592926,0.792522132396698
0.02835945226252079,0.7935794591903687,0.028200360015034676,0.7705622911453247
0.028148137032985687,0.808785080909729,0.029419276863336563,0.7140524387359619
0.027492139488458633,0.8058241009712219,0.02928294986486435,0.7425130605697632
0.027477068826556206,0.801223874092102,0.028000570833683014,0.7738991379737854
0.02782304584980011,0.8030183911323547,0.028442218899726868,0.7464544177055359
0.027783412486314774,0.8032849431037903,0.030402055010199547,0.6898193359375
0.0284125953912735,0.7856054306030273,0.030661478638648987,0.8471901416778564
0.028339721262454987,0.793097734451294,0.028914595022797585,0.7403373122215271
0.027125434949994087,0.8187724351882935,0.02736371010541916,0.8278872966766357
0.027702029794454575,0.8128060698509216,0.028205540031194687,0.8048737049102783
0.027910063043236732,0.7984974980354309,0.028101952746510506,0.8461552262306213
0.029166601598262787,0.7955105900764465,0.032634615898132324,0.6437121629714966
0.02874288335442543,0.7858237624168396,0.03111358918249607,0.8457393050193787
0.028884317725896835,0.8105611801147461,0.030741674825549126,0.6889804601669312
0.02869488298892975,0.7829546332359314,0.02785729058086872,0.8266964554786682
0.02765633352100849,0.8141064047813416,0.02875756286084652,0.7546603679656982
0.027185410261154175,0.8094888925552368,0.028156844899058342,0.8464020490646362
0.028313489630818367,0.7912102937698364,0.03088265098631382,0.8238630294799805
0.02908494882285595,0.7803220152854919,0.0295573640614748,0.8226161599159241
0.028032448142766953,0.8200803995132446,0.028574468567967415,0.7801616191864014
0.027369989082217216,0.8204085230827332,0.02880018949508667,0.7280091643333435
0.027171265333890915,0.800421953201294,0.02852739207446575,0.7494925856590271
0.027328839525580406,0.8065752387046814,0.02847888134419918,0.7355695366859436
0.027765890583395958,0.798145055770874,0.02950362116098404,0.7298486828804016
0.0279181320220232,0.8006433844566345,0.02900756150484085,0.7329607009887695
0.026770949363708496,0.8193850517272949,0.027924438938498497,0.7587718963623047
0.027203677222132683,0.8192756772041321,0.028378697112202644,0.7690909504890442
0.027202237397432327,0.8176723122596741,0.028368256986141205,0.7297284007072449
0.02732219733297825,0.8073091506958008,0.02927357330918312,0.7014808654785156
0.026815468445420265,0.823611319065094,0.027381261810660362,0.7719071507453918
0.0267371516674757,0.823828399181366,0.02738034352660179,0.7654903531074524
0.026866449043154716,0.8123635053634644,0.02753492444753647,0.8039566278457642
0.026634041219949722,0.8155195713043213,0.028555072844028473,0.820597767829895
0.026892798021435738,0.8300336003303528,0.027744662016630173,0.7691352963447571
0.027108682319521904,0.818336009979248,0.02915189415216446,0.7012834548950195
0.027508297935128212,0.7850548028945923,0.028245320543646812,0.7393210530281067
0.026659822091460228,0.8137065768241882,0.027935277670621872,0.7666414380073547
0.026786688715219498,0.8124572038650513,0.027344467118382454,0.8006823658943176
0.02660646103322506,0.8221330642700195,0.028865838423371315,0.8049095869064331
0.027450919151306152,0.8320494890213013,0.030184216797351837,0.6956538558006287
0.02835155464708805,0.7823988795280457,0.027448179200291634,0.8111979961395264
0.026913292706012726,0.8275267481803894,0.02789921499788761,0.7581180930137634
0.02656850591301918,0.8194584250450134,0.027292892336845398,0.7774884104728699
0.02629316784441471,0.8174582123756409,0.028655027970671654,0.770603358745575
0.026791328564286232,0.8270587921142578,0.027462420985102654,0.7863706946372986
0.02641896717250347,0.8309643268585205,0.027477335184812546,0.7611568570137024
0.026445090770721436,0.8186222314834595,0.027637217193841934,0.8515102863311768
0.02630782686173916,0.813986599445343,0.027040578424930573,0.825951099395752
0.02665388397872448,0.8155861496925354,0.02777382731437683,0.8173564076423645
0.026434581726789474,0.8277290463447571,0.027579035609960556,0.7608320713043213
0.026556167751550674,0.8086785078048706,0.027418414130806923,0.8657293319702148
0.026565708220005035,0.8163007497787476,0.027700671926140785,0.8647795915603638
0.026115404441952705,0.8300800919532776,0.028101643547415733,0.7415534257888794
0.026122964918613434,0.8115034103393555,0.026457417756319046,0.8763041496276855
0.026133840903639793,0.8249890804290771,0.026494860649108887,0.8194186091423035
0.02624271623790264,0.8184411525726318,0.026971591636538506,0.7857113480567932
0.02651202119886875,0.8148583173751831,0.028916239738464355,0.7500271797180176
0.026767797768115997,0.8233163356781006,0.028759529814124107,0.7263039946556091
0.02690253034234047,0.802511990070343,0.02700830064713955,0.7717122435569763
0.026342179626226425,0.8024897575378418,0.026019034907221794,0.7905901670455933
0.02580808848142624,0.8278224468231201,0.027103394269943237,0.7761805057525635
0.026444101706147194,0.8230711817741394,0.0272818636149168,0.7490435838699341
0.026029326021671295,0.8183818459510803,0.027133265510201454,0.8307012915611267
0.026223091408610344,0.8400603532791138,0.026140345260500908,0.8002644777297974
0.025850068777799606,0.8399781584739685,0.027117904275655746,0.8545364141464233
0.026196500286459923,0.8223927617073059,0.02726336568593979,0.827613353729248
0.02602410688996315,0.8264959454536438,0.027499379590153694,0.7948520183563232
0.026100747287273407,0.8357349634170532,0.026689399033784866,0.8166194558143616
0.025341926142573357,0.8406962752342224,0.02598438411951065,0.8180069923400879
0.025850223377346992,0.8409174680709839,0.026700420305132866,0.8769456744194031
0.02576737105846405,0.842326283454895,0.026979707181453705,0.7723496556282043
0.025694066658616066,0.828197181224823,0.026748090982437134,0.8846474289894104
0.02587045542895794,0.8381348848342896,0.028035005554556847,0.7641695141792297
0.026015110313892365,0.8366847038269043,0.026500137522816658,0.7667133808135986
0.026181001216173172,0.8349247574806213,0.026205837726593018,0.8809475898742676
0.02560766600072384,0.8556831479072571,0.02650238201022148,0.7657361626625061
0.02576080895960331,0.8213657736778259,0.025725381448864937,0.8603113293647766
0.025647912174463272,0.8298848867416382,0.026728590950369835,0.8810115456581116
0.0255912896245718,0.8378012180328369,0.02583654597401619,0.7967472672462463
0.0252225361764431,0.8352903127670288,0.026151156052947044,0.7737030386924744
0.02642381750047207,0.8205847144126892,0.029585622251033783,0.8121077418327332
0.026755796745419502,0.8212634325027466,0.026107504963874817,0.8622742891311646
0.02619798295199871,0.8316894173622131,0.026992077007889748,0.7419746518135071
0.026498474180698395,0.8145246505737305,0.0264948308467865,0.7852708697319031
0.02759823575615883,0.8005205392837524,0.027531711384654045,0.7507808804512024
0.02634766884148121,0.8077978491783142,0.027480531483888626,0.8507823944091797
0.026661332696676254,0.8068116903305054,0.026538347825407982,0.8393040299415588
0.026575366035103798,0.8133640289306641,0.026164650917053223,0.7786478996276855
0.026233818382024765,0.8209982514381409,0.026551472023129463,0.7837664484977722
0.0258734580129385,0.822922945022583,0.025942562147974968,0.8361461162567139
0.025495164096355438,0.8241925835609436,0.026893213391304016,0.7592431306838989
