loss,acc,val_loss,val_acc
77.4964599609375,0.23503661155700684,66.18729400634766,0.24550879001617432
61.03001022338867,0.3888132572174072,51.23108673095703,0.415265828371048
46.85232925415039,0.5411550998687744,38.54228973388672,0.3603799641132355
34.856990814208984,0.463346391916275,27.933582305908203,0.36074426770210266
24.911832809448242,0.5655415654182434,19.337596893310547,0.45465087890625
16.996383666992188,0.577438235282898,12.79311752319336,0.5161916017532349
11.095954895019531,0.592521607875824,8.21635627746582,0.5331477522850037
7.192625522613525,0.6453426480293274,5.661874294281006,0.5120095610618591
5.256559371948242,0.663546621799469,4.42591667175293,0.4988260865211487
3.872063636779785,0.6643764972686768,2.8606536388397217,0.5136591792106628
2.4600887298583984,0.6690821647644043,1.877398133277893,0.5256055593490601
1.7695554494857788,0.6659975647926331,1.6527116298675537,0.49338358640670776
1.481804609298706,0.666557788848877,1.2328976392745972,0.4928666949272156
1.1207351684570312,0.6771778464317322,0.9790482521057129,0.5174980163574219
0.8899441361427307,0.6884894967079163,0.821287214756012,0.5300862193107605
0.775160014629364,0.6752815246582031,0.7187414169311523,0.5248786211013794
0.6702290773391724,0.6805188059806824,0.6615686416625977,0.5154168605804443
0.6221158504486084,0.6834749579429626,0.6075686812400818,0.5382937788963318
0.5735211372375488,0.6998424530029297,0.5760491490364075,0.528279185295105
0.5475226044654846,0.6931788325309753,0.5561692714691162,0.5284904837608337
0.5330941677093506,0.7009491920471191,0.538547933101654,0.5646873712539673
0.5185635089874268,0.7029286623001099,0.5346058011054993,0.5678296685218811
0.5143657326698303,0.7025745511054993,0.5289000272750854,0.583957850933075
0.5021217465400696,0.7167844772338867,0.5193991661071777,0.6045141220092773
0.49776163697242737,0.7175949811935425,0.5174458026885986,0.6140522360801697
0.503251850605011,0.7123223543167114,0.5179663300514221,0.5972704291343689
0.5026007890701294,0.7168415188789368,0.5243498086929321,0.6038267016410828
0.5020554661750793,0.7140344381332397,0.5129435658454895,0.6196838021278381
0.49740979075431824,0.7093528509140015,0.5065149664878845,0.589927077293396
0.49101635813713074,0.7146428823471069,0.5183925628662109,0.5776036381721497
0.4955063462257385,0.7289698123931885,0.5136839747428894,0.5617505311965942
0.4942355751991272,0.7314428687095642,0.5075564980506897,0.5567886233329773
0.4972984194755554,0.7282879948616028,0.5095003843307495,0.5483976602554321
0.49520111083984375,0.7136974930763245,0.5156399011611938,0.5560923218727112
0.4979824423789978,0.729224443435669,0.5181730389595032,0.5597708225250244
0.4938390552997589,0.7039249539375305,0.510200560092926,0.5634092688560486
0.4925837218761444,0.7312497496604919,0.5079037547111511,0.6121986508369446
0.4933408796787262,0.7160176634788513,0.5127241611480713,0.6204264760017395
0.4965372681617737,0.7377490997314453,0.5070487260818481,0.6071227192878723
0.49305668473243713,0.7425852417945862,0.5080368518829346,0.5778254866600037
0.48730191588401794,0.7287891507148743,0.5115064978599548,0.6339164972305298
0.49018415808677673,0.7560014724731445,0.5157757997512817,0.5684565901756287
0.49610504508018494,0.7356472015380859,0.5151973962783813,0.565554678440094
0.4954340159893036,0.7384412288665771,0.5100010633468628,0.5960801243782043
0.4965222179889679,0.7315491437911987,0.5055617094039917,0.6068339347839355
0.4891917109489441,0.7462363243103027,0.5056867003440857,0.6098394393920898
